date,Kota Tua,Monas,Masjid Istiqlal,istiqlal,Monas Jakarta,Gereja Katedral Jakarta,Kepulauan Seribu,Pulau Pramuka,Wisata religi Jakarta,Museum Bayt Al-Quran TMII,taman mini,TMII,Museum Satria Mandala,Taman Mini Indonesia Indah,PIK,Pantai Indah Kapuk,Wisata kawasan wisata kota lama Jakarta,Kuliner Jakarta,spot foto Bundaran HI,Destinasi unggulan Jakarta,Festival Pulau Jakarta,PRJ,Ragunan,Tiket Dufan,Tiket Ancol,dufan,ancol,Pulau Pari,Wisata Urban Jakarta,GBK,Wisata Jakarta,mall Jakarta,Blok M,Halim,Kereta Jakarta,tiket pesawat ke Halim,Bus Jakarta,Penginapan Jakarta,Hotel Jakarta
6/4/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.43,86.27,0,0,0,0,0,0,59,0,0,0,0,143.24
6/5/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.7
6/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
6/7/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,0,0,0,0,0,0,0,0,0,0,0,167.57
6/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3
6/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.24,0,0,0,0,52.94,0,0,0,0,0,0,0,0,0,0,0,162.16
6/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.88,0,0,0,0,56.86,0,0,0,0,0,0,0,0,0,0,0,170.27
6/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.12,0,0,0,80.39,121.57,0,0,0,0,0,0,0,0,0,0,0,191.89
6/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.19
6/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.53,0,0,0,0,84.31,0,0,0,0,0,0,0,0,0,0,0,127.03
6/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.89,0,0,0,211.76,0,0,0,58.82,68.63,0,0,0,0,0,0,0,0,0,0,0,143.24
6/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.16
6/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.24,0,0,0,56.86,111.76,0,0,65.75,0,0,0,0,78,0,0,0,194.59
6/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.47,0,0,0,78.43,127.45,0,0,0,0,0,0,0,0,0,0,0,221.62
6/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,74.51,123.53,0,0,0,0,0,0,0,0,0,0,0,197.3
6/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.53,0,0,0,0,74.51,0,0,0,0,0,0,0,0,0,0,0,113.51
6/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.59
6/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,62.75,0,0,0,0,0,0,0,0,0,0,0,205.41
6/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.76,0,0,0,76.47,105.88,0,0,0,0,0,0,0,0,0,0,0,197.3
6/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.76,0,0,0,0,94.12,0,0,0,0,0,0,0,70,0,67.57,0,189.19
6/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.12,0,0,0,0,115.69,0,0,0,0,0,0,0,0,0,0,0,208.11
6/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,60.78,96.08,0,0,0,0,0,0,0,0,0,0,0,170.27
6/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.32
6/27/2010,0,0,0,0,0,0,0,0,87.91,0,96,0,0,0,0,0,0,0,0,0,0,108.82,0,0,0,184.31,0,0,0,0,0,0,0,0,93,0,0,0,0
6/28/2010,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,188.24,0,0,0,121.57,101.96,0,0,0,0,0,0,0,66,0,0,0,200
6/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.59,0,0,0,76.47,115.69,0,0,0,0,0,0,0,0,0,0,0,151.35
6/30/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.88,0,0,0,70.59,98.04,0,0,0,0,0,0,0,0,0,0,0,156.76
7/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.47,0,0,0,64.71,0,0,0,0,0,0,0,0,81,0,0,0,181.08
7/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.59,0,0,0,0,76.47,0,0,0,0,0,0,0,0,0,0,0,148.65
7/3/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.27,0,0,0,0,126.47,0,0,0,86.27,68.63,0,0,0,0,76.71,0,0,0,0,0,0,64.86
7/4/2010,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.47,0,0,0,0,62.75,0,0,0,89.04,0,0,0,0,0,0,0,0
7/5/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.94,0,0,0,56.86,74.51,0,0,0,0,0,0,0,0,0,0,0,140.54
7/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.29,0,0,0,0,96.08,0,0,0,0,0,0,0,0,0,0,0,145.95
7/7/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,0,84.31,0,0,0,0,0,64,0,0,0,0,0,124.32
7/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.76,55.88,0,0,0,52.94,0,0,0,0,0,57,0,65,0,0,0,140.54
7/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.69,0,0,0,0,0,88.24,0,0,0,0,80.39,0,0,0,0,0,0,0,51,0,0,0,156.76
7/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.59,0,0,0,0,64.71,0,0,0,0,0,0,0,0,0,0,0,91.89
7/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.41
7/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.86,60.78,0,0,0,67.12,0,0,0,0,0,0,0,156.76
7/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.57,0,0,0,0,0,0,0,0,0,52.94,47.06,0,0,0,0,0,0,0,0,0,0,0,148.65
7/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.55,0,0,0,0,0,0,0,0,0,54.05,0,135.14
7/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,0,0,0,0,0,0,0,0,0,0,0,159.46
7/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.86
7/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.92
7/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.86
7/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.78,0,0,0,0,0,0,0,0,0,0,0,156.76
7/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.02,60.78,0,0,0,0,0,0,0,48,0,0,0,175.68
7/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.75,0,0,0,0,0,0,0,0,0,0,0,186.49
7/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,170.27
7/23/2010,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.98,123.53,0,0,0,0,0,0,0,0,0,0,0,175.68
7/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.32
7/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.78,0,0,0,0,0,0,81.08
7/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.63,0,0,0,0,0,0,0,0,0,0,0,186.49
7/27/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2,0,0,0,0,0,0,0,0,0,0,0,162.16
7/28/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,175.68
7/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.86,0,0,0,0,0,0,0,0,0,0,0,148.65
7/30/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.51,0,0,0,0,0,0,0,0,0,0,0,113.51
7/31/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.78,0,0,0,0,0,0,0,0,0,0,0,89.19
8/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.75,0,0,0,0,0,0,0,0,0,0,0,108.11
8/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,164.86
8/3/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.92
8/4/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.86,0,143.24
8/5/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.55,68.63,0,0,0,0,0,0,0,57,0,0,0,159.46
8/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.63,0,0,0,0,0,0,0,69,0,0,0,159.46
8/7/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.78
8/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.49
8/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.54
8/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.97
8/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,0,0,0,0,79.45,0,0,0,0,0,0,94.59
8/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.97
8/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.24,0,0,0,0,0,0,0,0,0,0,0,148.65
8/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.55,0,0,0,0,0,0,0,0,0,0,0,0,75.68
8/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.12,0,0,0,0,0,0,0,0,0,62.75,56.86,0,0,0,0,0,0,0,0,0,0,0,159.46
8/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.35,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.84
8/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,0,0,0,0,0,0,0,0,0,0,0,143.24
8/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.11
8/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3
8/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97
8/23/2010,0,0,0,0,0,0,57.14,0,0,0,0,0,0,0,0,61.22,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,116.22
8/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,0,0,0,0,0,0,0,0,0,0,0,151.35
8/25/2010,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.49
8/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.59,0,0,0,0,0,0,0,0,0,0,0,137.84
8/27/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.79,0,0,0,0,0,0,156.76
8/28/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.71,0,0,0,76.47,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.72,0,0,0,0,0,0,0,0,0,0,0,283.02
8/31/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.48,0,0,0,0,0,0,0,0,0,0,0,260.38
9/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.41,0,0,0,0,0,0,0,0,0,86.79,0,260.38
9/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.06,120.55,0,0,0,0,0,0,0,0,0,0,0,222.64
9/3/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.17,125.79,0,0,0,0,0,0,0,0,0,0,0,203.77
9/4/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.55,0,0,0,0,0,0,0,0,0,0,0,132.08
9/5/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.09,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.17,0,0,0,0,92.45,0,0,0,0,0,0,264.15
9/7/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.99,0,0,0,0,0,0,0,90.74,0,0,0,241.51
9/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.36,0,0,0,0,0,0,0,0,136.27,0,0,0,147.92,0,0,0,0,0,0,0,211.32
9/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.13
9/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.19,0,0,0,150.94
9/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.02,0,0,0,0,0,0,0,0,0,0,0,166.04
9/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.17
9/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.58,110.06,0,0,0,0,0,0,0,0,0,0,0,150.94
9/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.75,0,0,0,0,0,0,0,0,0,0,0,200
9/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.17,0,0,0,0,0,0,0,0,0,0,262.05,0,0,0,0,0,0,0,0,0,0,0,241.51
9/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.16,0,0,0,0,0,0,0,0,0,0,0,294.34
9/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.99,0,0,0,0,0,0,0,0,0,101.89,0,188.68
9/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.85
9/20/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.61,0,0,0,0,0,0,0,0,0,0,0,245.28
9/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.17,0,0,0,0,0,0,0,0,0,0,0,290.57
9/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.06,0,0,0,0,0,0,0,0,0,0,0,309.43
9/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1,99.58,0,0,0,0,0,0,0,0,0,0,0,294.34
9/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0,0,0,0,0,0,0,0,252.83
9/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.96,0,0,0,0,0,0,0,0,0,0,0,124.53
9/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.11,0,0,0,0,0,0,133.65,0,0,0,0,0,0,0,0,0,0,0,139.62
9/27/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.55,0,0,0,0,0,0,0,0,0,0,0,245.28
9/28/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.82,0,0,0,0,0,0,96.3,0,0,0,0,275.47
9/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.05,0,125.79,0,0,0,0,0,111.11,0,0,0,0,0,279.25
9/30/2010,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.3,0,0,0,0,0,0,0,0,0,0,0,203.77
10/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.41,0,0,0,0,0,0,0,124.07,0,0,0,286.79
10/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.96,0,0,0,0,0,0,0,0,0,0,0,105.66
10/3/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.08
10/4/2010,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.58,112.68,0,0,0,0,0,0,0,0,0,0,0,222.64
10/5/2010,0,94.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.15
10/6/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,241.51
10/7/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.2,0,0,0,0,0,0,0,0,0,0,0,267.92
10/8/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.72,0,0,0,0,0,0,0,0,0,0,0,260.38
10/9/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.44,0,0,0,0,0,0,0,0,0,0,0,116.98
10/10/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.98
10/11/2010,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.44,0,0,0,81.24,0,0,0,0,0,0,0,0,0,0,0,260.38
10/12/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.92
10/13/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.51
10/14/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.57
10/15/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.86,0,0,0,0,0,0,0,0,0,0,0,230.19
10/16/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.21
10/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.81
10/18/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.62,0,0,0,0,0,0,0,0,0,0,0,252.83
10/19/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.28
10/20/2010,0,75.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.37,0,0,0,0,104.82,0,0,0,0,0,0,0,0,0,0,0,290.57
10/21/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.77
10/22/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.96,0,0,0,0,0,0,0,0,0,0,0,256.6
10/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.62
10/24/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3
10/25/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.3,0,0,0,0,0,0,0,0,0,0,0,279.25
10/26/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.62,0,0,0,0,0,0,0,0,0,0,0,252.83
10/27/2010,0,0,0,0,0,0,0,0,0,0,0,109.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.58,0,0,0,0,0,0,0,81.48,0,0,0,233.96
10/28/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1,0,0,0,0,0,0,0,0,0,0,0,230.19
10/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.62,0,0,0,0,0,0,0,77.78,0,0,0,233.96
10/30/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.72,0,0,0,0,0,0,0,0,0,0,0,139.62
10/31/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.11
11/1/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.64
11/2/2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,200
